M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,Total_Sales,Date
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,20,Sunday,0.0,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,21,Sunday,0.0,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,22,Sunday,0.0,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,23,Sunday,0.0,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,0,Monday,0.0,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,Monday,0.0,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,2,Monday,0.0,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,3,Monday,0.0,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,4,Monday,0.0,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,5,Monday,0.0,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,6,Monday,0.0,2014-01-13
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,7,Monday,1.0,2014-01-13
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2014,1,8,Monday,3.0,2014-01-13
0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2014,1,9,Monday,7.0,2014-01-13
0.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0,2014,1,10,Monday,20.0,2014-01-13
1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,2014,1,11,Monday,12.0,2014-01-13
1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2014,1,12,Monday,4.0,2014-01-13
1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2014,1,13,Monday,5.0,2014-01-13
0.0,0.0,1.2,3.0,0.0,0.0,0.0,0.0,2014,1,14,Monday,4.2,2014-01-13
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2014,1,15,Monday,4.0,2014-01-13
1.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,2014,1,16,Monday,12.0,2014-01-13
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2014,1,17,Monday,3.0,2014-01-13
0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2014,1,18,Monday,4.0,2014-01-13
1.34,2.34,0.0,2.0,0.0,0.0,0.0,0.0,2014,1,19,Monday,5.68,2014-01-13
0.0,0.32,0.0,3.0,0.0,0.0,0.0,0.0,2014,1,20,Monday,3.32,2014-01-13
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,21,Monday,2.0,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,22,Monday,0.0,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,23,Monday,0.0,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,0,Tuesday,0.0,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,Tuesday,0.0,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,2,Tuesday,0.0,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,3,Tuesday,0.0,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,4,Tuesday,0.0,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,5,Tuesday,0.0,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,6,Tuesday,0.0,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,7,Tuesday,0.0,2014-01-14
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2014,1,8,Tuesday,2.0,2014-01-14
2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2014,1,9,Tuesday,6.0,2014-01-14
0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2014,1,10,Tuesday,4.0,2014-01-14
1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2014,1,11,Tuesday,10.0,2014-01-14
0.0,0.66,4.0,0.0,2.0,0.0,0.0,0.0,2014,1,12,Tuesday,6.66,2014-01-14
0.0,0.67,3.0,0.0,2.0,0.0,0.0,1.0,2014,1,13,Tuesday,6.67,2014-01-14
0.0,0.0,1.0,5.5,0.0,0.0,0.0,0.0,2014,1,14,Tuesday,6.5,2014-01-14
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2014,1,15,Tuesday,4.0,2014-01-14
0.0,0.0,1.0,2.2,0.0,0.0,0.0,0.0,2014,1,16,Tuesday,3.2,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,17,Tuesday,1.0,2014-01-14
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2014,1,18,Tuesday,2.0,2014-01-14
0.0,0.0,0.3,3.0,0.0,0.0,0.0,0.0,2014,1,19,Tuesday,3.3,2014-01-14
2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2014,1,20,Tuesday,6.0,2014-01-14
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,21,Tuesday,1.0,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,22,Tuesday,0.0,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,23,Tuesday,0.0,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,0,Wednesday,0.0,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,Wednesday,0.0,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,2,Wednesday,0.0,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,3,Wednesday,0.0,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,4,Wednesday,0.0,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,5,Wednesday,0.0,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,6,Wednesday,0.0,2014-01-15
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,7,Wednesday,1.0,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,8,Wednesday,1.0,2014-01-15
2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2014,1,9,Wednesday,5.0,2014-01-15
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2014,1,10,Wednesday,2.0,2014-01-15
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,1,11,Wednesday,1.0,2014-01-15
1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2014,1,12,Wednesday,7.0,2014-01-15
0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,2014,1,13,Wednesday,4.0,2014-01-15
0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,2014,1,14,Wednesday,10.0,2014-01-15
0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2014,1,15,Wednesday,5.0,2014-01-15
0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2014,1,16,Wednesday,5.0,2014-01-15
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2014,1,17,Wednesday,4.0,2014-01-15
0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,2014,1,18,Wednesday,7.0,2014-01-15
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2014,1,19,Wednesday,3.0,2014-01-15
1.0,0.34,0.0,0.7,1.0,0.0,0.0,0.0,2014,1,20,Wednesday,3.04,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,21,Wednesday,0.0,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,22,Wednesday,0.0,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,23,Wednesday,0.0,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,0,Thursday,0.0,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,Thursday,0.0,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,2,Thursday,0.0,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,3,Thursday,0.0,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,4,Thursday,0.0,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,5,Thursday,0.0,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,6,Thursday,0.0,2014-01-16
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,7,Thursday,1.0,2014-01-16
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2014,1,8,Thursday,2.0,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,9,Thursday,0.0,2014-01-16
0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0,2014,1,10,Thursday,7.0,2014-01-16
2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2014,1,11,Thursday,4.0,2014-01-16
0.0,0.0,1.0,1.3,5.0,0.0,0.0,0.0,2014,1,12,Thursday,7.3,2014-01-16
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2014,1,13,Thursday,2.0,2014-01-16
1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2014,1,14,Thursday,7.0,2014-01-16
1.0,0.0,1.3,5.0,2.0,0.0,0.0,0.0,2014,1,15,Thursday,9.3,2014-01-16
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2014,1,16,Thursday,3.0,2014-01-16
0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2014,1,17,Thursday,10.0,2014-01-16
1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,2014,1,18,Thursday,8.0,2014-01-16
1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2014,1,19,Thursday,4.0,2014-01-16
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,20,Thursday,1.0,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,21,Thursday,0.0,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,22,Thursday,0.0,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,23,Thursday,0.0,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,0,Friday,0.0,2014-01-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,Friday,0.0,2014-01-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,2,Friday,0.0,2014-01-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,3,Friday,0.0,2014-01-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,4,Friday,0.0,2014-01-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,5,Friday,0.0,2014-01-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,6,Friday,0.0,2014-01-17
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2014,1,7,Friday,2.0,2014-01-17
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,8,Friday,1.0,2014-01-17
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,9,Friday,1.0,2014-01-17
1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2014,1,10,Friday,7.0,2014-01-17
0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2014,1,11,Friday,5.0,2014-01-17
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2014,1,12,Friday,4.0,2014-01-17
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2014,1,13,Friday,3.0,2014-01-17
0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2014,1,14,Friday,5.0,2014-01-17
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2014,1,15,Friday,2.0,2014-01-17
0.0,0.0,0.0,1.2,2.0,0.0,0.0,0.0,2014,1,16,Friday,3.2,2014-01-17
0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2014,1,17,Friday,3.0,2014-01-17
0.0,0.0,1.0,1.2,1.0,0.0,0.0,0.0,2014,1,18,Friday,3.2,2014-01-17
0.0,0.68,0.0,9.0,0.0,0.0,5.0,0.0,2014,1,19,Friday,14.68,2014-01-17
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2014,1,20,Friday,3.0,2014-01-17
0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,2014,1,21,Friday,1.3,2014-01-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,22,Friday,0.0,2014-01-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,23,Friday,0.0,2014-01-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,0,Saturday,0.0,2014-01-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,Saturday,0.0,2014-01-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,2,Saturday,0.0,2014-01-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,3,Saturday,0.0,2014-01-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,4,Saturday,0.0,2014-01-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,5,Saturday,0.0,2014-01-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,6,Saturday,0.0,2014-01-18
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2014,1,7,Saturday,3.0,2014-01-18
0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2014,1,8,Saturday,7.0,2014-01-18
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2014,1,9,Saturday,2.0,2014-01-18
0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2014,1,10,Saturday,4.0,2014-01-18
0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2014,1,11,Saturday,4.0,2014-01-18
0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2014,1,12,Saturday,5.0,2014-01-18
1.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,2014,1,13,Saturday,14.0,2014-01-18
0.0,1.0,0.4,3.0,0.0,0.0,0.0,1.0,2014,1,14,Saturday,5.4,2014-01-18
0.0,0.0,0.2,1.2,0.0,1.0,0.0,0.0,2014,1,15,Saturday,2.4,2014-01-18
0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,2014,1,16,Saturday,7.0,2014-01-18
0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2014,1,17,Saturday,4.0,2014-01-18
0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,2014,1,18,Saturday,6.0,2014-01-18
0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2014,1,19,Saturday,5.0,2014-01-18
0.0,1.33,0.2,8.0,0.0,0.0,5.0,0.0,2014,1,20,Saturday,14.53,2014-01-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,21,Saturday,0.0,2014-01-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,22,Saturday,0.0,2014-01-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,23,Saturday,0.0,2014-01-18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,0,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,2,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,3,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,4,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,5,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,6,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,7,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,8,Sunday,1.0,2014-01-19
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,9,Sunday,3.0,2014-01-19
1.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,2014,1,10,Sunday,3.8,2014-01-19
0.33,1.0,0.2,9.1,1.0,0.0,0.0,0.0,2014,1,11,Sunday,11.63,2014-01-19
0.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0,2014,1,12,Sunday,10.0,2014-01-19
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,13,Sunday,3.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,14,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,15,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,16,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,17,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,18,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,19,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,20,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,21,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,22,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,23,Sunday,0.0,2014-01-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,0,Monday,0.0,2014-01-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,Monday,0.0,2014-01-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,2,Monday,0.0,2014-01-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,3,Monday,0.0,2014-01-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,4,Monday,0.0,2014-01-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,5,Monday,0.0,2014-01-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,6,Monday,0.0,2014-01-20
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2014,1,7,Monday,2.0,2014-01-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,8,Monday,0.0,2014-01-20
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2014,1,9,Monday,3.0,2014-01-20
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2014,1,10,Monday,4.0,2014-01-20
2.0,1.0,0.3,0.0,3.0,0.0,1.0,0.0,2014,1,11,Monday,7.3,2014-01-20
0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2014,1,12,Monday,4.0,2014-01-20
0.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0,2014,1,13,Monday,1.34,2014-01-20
1.0,0.0,0.0,1.0,3.0,1.0,10.0,1.0,2014,1,14,Monday,17.0,2014-01-20
1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2014,1,15,Monday,5.0,2014-01-20
0.0,0.0,1.0,2.4,1.0,0.0,0.0,0.0,2014,1,16,Monday,4.4,2014-01-20
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2014,1,17,Monday,2.0,2014-01-20
0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,2014,1,18,Monday,2.2,2014-01-20
2.0,1.0,0.0,0.3,2.0,0.0,0.0,0.0,2014,1,19,Monday,5.3,2014-01-20
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,20,Monday,1.0,2014-01-20
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,21,Monday,1.0,2014-01-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,22,Monday,0.0,2014-01-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,23,Monday,0.0,2014-01-20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,0,Tuesday,0.0,2014-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,Tuesday,0.0,2014-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,2,Tuesday,0.0,2014-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,3,Tuesday,0.0,2014-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,4,Tuesday,0.0,2014-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,5,Tuesday,0.0,2014-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,6,Tuesday,0.0,2014-01-21
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,7,Tuesday,1.0,2014-01-21
0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,2014,1,8,Tuesday,6.0,2014-01-21
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2014,1,9,Tuesday,3.0,2014-01-21
0.0,0.34,2.0,1.0,0.0,0.0,0.0,0.0,2014,1,10,Tuesday,3.34,2014-01-21
0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2014,1,11,Tuesday,9.0,2014-01-21
0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,2014,1,12,Tuesday,10.0,2014-01-21
1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2014,1,13,Tuesday,3.0,2014-01-21
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2014,1,14,Tuesday,2.0,2014-01-21
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,1,15,Tuesday,1.0,2014-01-21
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2014,1,16,Tuesday,4.0,2014-01-21
0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,2014,1,17,Tuesday,7.0,2014-01-21
1.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,2014,1,18,Tuesday,9.0,2014-01-21
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2014,1,19,Tuesday,5.0,2014-01-21
0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2014,1,20,Tuesday,6.0,2014-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,21,Tuesday,0.0,2014-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,22,Tuesday,0.0,2014-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,23,Tuesday,0.0,2014-01-21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,0,Wednesday,0.0,2014-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,Wednesday,0.0,2014-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,2,Wednesday,0.0,2014-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,3,Wednesday,0.0,2014-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,4,Wednesday,0.0,2014-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,5,Wednesday,0.0,2014-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,6,Wednesday,0.0,2014-01-22
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,7,Wednesday,1.0,2014-01-22
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2014,1,8,Wednesday,1.0,2014-01-22
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2014,1,9,Wednesday,2.0,2014-01-22
0.0,0.0,0.2,0.0,1.0,0.0,5.0,0.0,2014,1,10,Wednesday,6.2,2014-01-22
2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2014,1,11,Wednesday,3.0,2014-01-22
1.0,0.0,1.2,4.2,1.0,0.0,0.0,1.0,2014,1,12,Wednesday,8.4,2014-01-22
0.0,0.0,1.3,2.5,0.0,0.0,0.0,0.0,2014,1,13,Wednesday,3.8,2014-01-22
0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2014,1,14,Wednesday,3.0,2014-01-22
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2014,1,15,Wednesday,4.0,2014-01-22
1.0,1.0,0.0,3.4,1.0,0.0,0.0,0.0,2014,1,16,Wednesday,6.4,2014-01-22
0.0,0.0,1.3,3.0,0.0,0.0,0.0,0.0,2014,1,17,Wednesday,4.3,2014-01-22
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2014,1,18,Wednesday,1.0,2014-01-22
0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2014,1,19,Wednesday,4.0,2014-01-22
2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2014,1,20,Wednesday,4.0,2014-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,21,Wednesday,0.0,2014-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,22,Wednesday,0.0,2014-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,23,Wednesday,0.0,2014-01-22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,0,Thursday,0.0,2014-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,1,Thursday,0.0,2014-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,2,Thursday,0.0,2014-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,3,Thursday,0.0,2014-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,4,Thursday,0.0,2014-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,5,Thursday,0.0,2014-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,6,Thursday,0.0,2014-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,7,Thursday,0.0,2014-01-23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1,8,Thursday,0.0,2014-01-23
